product_id,parent_category,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5
26184,2793.0,1388,10,0,492,0,39
17497,3488.0,6,4,0,399,0,144
2495,3898.0,1111,4,0,487,0,106
32694,3898.0,516,4,2,491,0,66
19422,1072.0,1376,4,1,491,0,66
13821,3898.0,1376,4,1,491,0,66
32601,822.0,1325,4,0,466,0,-1
32759,566.0,580,10,1,515,3,45
14202,3027.0,322,4,1,536,0,144
14756,3898.0,1072,4,0,491,3,66
30209,361.0,322,4,1,536,0,144
6938,3027.0,322,4,1,536,0,144
29420,100.0,138,4,1,315,0,108
12448,361.0,322,4,2,536,0,144
25217,3189.0,1036,10,1,503,3,45
12014,3898.0,175,4,0,495,3,33
16331,2346.0,86,6,0,497,0,11
22435,3159.0,402,6,1,538,0,46
32466,1941.0,1180,10,3,391,3,147
14034,1603.0,973,4,1,487,0,66
16223,1603.0,973,4,1,487,0,66
16183,1599.0,6,4,0,318,3,144
12904,3488.0,6,4,0,318,3,144
31778,3027.0,322,4,1,536,0,144
8489,361.0,322,4,1,536,0,144
20676,1941.0,323,10,0,389,3,121
7720,1739.0,936,6,2,480,3,117
1162,3159.0,892,4,1,450,0,76
3898,1739.0,1410,4,1,491,0,66
7736,1223.0,806,4,0,451,3,162
13854,1890.0,322,4,1,536,0,144
14518,802.0,186,6,0,181,0,17
19866,3056.0,933,10,0,503,0,9
238,222.0,406,10,0,505,3,126
32594,1872.0,250,10,1,519,3,85
32403,3027.0,829,6,0,395,3,17
16025,1890.0,322,6,1,536,0,46
1103,1223.0,1156,6,0,27,0,146
31281,3898.0,116,4,2,491,0,66
23375,1134.0,265,10,1,536,0,156
28139,2385.0,378,6,0,419,3,6
29522,2385.0,378,6,0,419,3,6
27337,3565.0,147,4,2,487,3,117
30164,2019.0,1388,10,1,525,3,45
7406,2019.0,1388,10,2,525,3,45
15863,2019.0,1388,6,0,525,3,48
32197,1072.0,411,4,1,491,3,66
31137,1134.0,1039,10,1,536,3,156
1092,1682.0,1039,10,1,536,3,156
32268,1134.0,1039,10,1,536,3,156
6761,3898.0,827,4,2,484,3,144
22131,100.0,1250,4,2,462,0,10
17318,3137.0,928,4,1,271,3,168
7948,3565.0,993,4,0,487,3,144
18560,3288.0,1308,10,0,505,0,39
7913,2542.0,1180,10,0,345,0,95
16344,3288.0,1308,10,0,505,0,39
714,1678.0,207,4,1,87,3,73
257,1062.0,1301,10,0,233,0,84
2018,2542.0,627,4,1,452,0,12
22750,3898.0,810,10,2,503,0,17
8208,3831.0,619,10,1,441,3,37
20423,3898.0,478,10,0,359,3,95
12395,2385.0,78,10,1,421,3,3
20732,1932.0,1330,4,2,491,0,66
5665,1072.0,77,4,1,491,0,66
11675,1739.0,512,10,1,359,0,95
8104,1890.0,322,6,0,536,0,46
8346,1890.0,322,6,1,536,0,46
7878,3860.0,206,10,0,511,0,101
29405,1315.0,322,6,1,536,0,46
32609,3898.0,1496,10,0,421,3,3
25011,1223.0,627,4,0,455,0,166
18919,1841.0,1496,10,0,421,3,3
9296,100.0,627,4,1,455,0,166
29831,1151.0,406,10,0,503,0,17
3898,366.0,1410,4,1,491,0,66
5117,3703.0,1111,4,0,491,0,66
20747,1134.0,1039,4,1,536,3,144
3097,1072.0,622,4,1,486,3,66
1148,431.0,1247,10,1,501,0,9
10622,1890.0,322,4,1,536,0,144
20952,1682.0,556,10,3,503,0,-1
6159,1932.0,737,4,1,536,3,144
1534,1265.0,806,4,1,453,3,108
20479,1265.0,1180,6,3,395,0,122
32662,3288.0,610,10,0,239,3,130
5537,2597.0,656,10,0,204,0,29
24177,190.0,830,4,1,451,0,162
14075,2688.0,617,10,1,536,3,156
31637,2054.0,1144,4,1,283,0,44
30856,1134.0,219,4,1,536,0,144
7452,1134.0,219,4,1,536,0,144
22703,3781.0,280,4,1,536,0,144
7517,1933.0,782,10,3,511,0,132
10738,1223.0,1040,4,0,453,0,108
14166,1223.0,1040,4,1,453,0,108
28452,2364.0,101,10,3,293,3,141
17545,2920.0,237,4,0,486,3,144
3863,965.0,147,4,1,491,3,66
32668,431.0,523,10,1,503,3,17
24711,1034.0,615,4,1,466,0,-1
16194,2475.0,1390,4,1,487,0,66
25554,3898.0,771,10,0,502,0,45
5167,2475.0,1390,4,1,487,0,66
19563,3565.0,1081,4,1,139,0,119
12587,1933.0,782,10,2,511,0,132
5778,1933.0,782,10,2,511,0,132
13819,2326.0,1000,6,0,499,0,-1
14550,1933.0,782,10,0,511,0,132
23099,1933.0,782,10,3,511,0,132
31855,1933.0,782,10,2,511,0,132
26483,1933.0,782,10,3,511,0,132
29255,151.0,1023,10,1,500,0,39
24331,1178.0,1060,6,3,41,3,48
12437,3752.0,615,4,3,467,0,-1
2914,2385.0,703,10,3,515,0,84
7593,3306.0,1379,6,0,487,0,117
28192,301.0,906,4,0,487,0,78
8562,2385.0,378,10,2,421,3,6
2364,2385.0,1207,4,1,536,0,144
22523,2326.0,1000,6,0,499,0,-1
17304,2326.0,1000,6,0,499,0,-1
29165,3898.0,1000,6,0,499,0,-1
27671,1890.0,322,4,1,536,0,144
19413,1223.0,136,4,0,456,0,67
25819,608.0,1023,6,2,500,0,17
16619,370.0,598,4,1,491,0,66
25235,608.0,1023,6,1,500,0,17
26396,2928.0,1023,6,0,500,0,17
22375,2928.0,1023,6,1,500,0,17
8180,3898.0,829,4,0,474,0,-1
18982,1134.0,1379,10,0,536,0,91
2098,380.0,239,4,1,507,0,-1
21584,2928.0,1023,6,0,500,0,17
3581,608.0,196,10,2,503,0,17
18286,608.0,1023,6,1,500,0,17
16367,608.0,1023,6,2,500,0,17
8084,2928.0,1023,6,0,500,0,17
19919,1223.0,1368,4,0,530,0,-1
9928,100.0,627,4,1,452,0,12
8717,100.0,627,4,0,452,0,12
10833,100.0,627,4,0,452,0,12
6006,2346.0,797,10,0,491,0,156
27475,2109.0,1492,4,0,491,3,66
27370,298.0,765,6,0,507,0,116
10822,3898.0,1040,4,0,452,0,12
12166,3898.0,1040,4,0,452,0,12
9113,2012.0,1093,4,1,444,0,66
7663,2385.0,1288,10,0,416,3,3
17342,1835.0,514,4,0,370,3,89
24793,1315.0,322,6,1,536,0,46
21771,3550.0,147,4,0,495,3,33
31940,3898.0,238,6,3,9,0,146
15680,370.0,623,10,0,330,3,30
22341,1899.0,386,10,0,502,0,29
17737,3898.0,933,10,0,522,0,132
22715,298.0,323,10,0,189,3,137
29038,3898.0,933,10,0,503,0,45
22511,3898.0,933,10,1,503,0,132
23637,3565.0,1491,4,2,491,0,66
13701,566.0,449,6,0,222,3,17
11832,1223.0,1368,4,0,530,0,-1
30747,1223.0,1368,4,0,530,0,-1
31073,3898.0,1126,4,0,291,3,129
28221,2920.0,1434,4,1,491,3,144
4443,2012.0,993,4,0,28,0,81
13849,2282.0,775,10,0,503,0,17
19171,242.0,1030,10,0,502,0,101
6626,242.0,1030,10,1,505,0,126
11811,2019.0,271,4,1,525,0,144
27745,1178.0,323,6,0,167,0,122
4502,1223.0,1368,4,0,530,0,-1
7059,1223.0,1368,4,2,530,0,-1
25355,2094.0,1368,4,0,530,0,-1
14434,1072.0,595,4,3,491,0,66
5747,2094.0,1368,4,0,530,0,-1
3898,290.0,1410,4,1,491,0,66
29928,290.0,1180,4,0,367,3,89
1566,1072.0,1242,10,1,503,3,101
34,2703.0,617,4,0,536,3,144
6864,1072.0,1156,4,1,495,0,33
20244,3609.0,32,10,1,515,0,190
28339,100.0,806,4,0,453,3,166
31116,2006.0,1156,4,1,283,0,175
13028,3154.0,703,10,0,345,3,24
12499,3706.0,1105,4,0,486,0,48
1835,965.0,378,10,0,421,0,3
4828,1134.0,322,4,0,536,3,144
893,3898.0,1475,10,1,145,0,1
32184,366.0,1368,4,0,530,0,-1
29771,1178.0,337,4,3,60,3,31
608,1178.0,45,6,0,306,0,122
21303,1682.0,1368,4,0,513,0,-1
9216,1178.0,337,4,1,60,3,134
6684,1072.0,1014,4,1,491,0,66
22403,3154.0,703,10,0,345,3,24
75,1072.0,258,4,1,491,0,21
17017,1682.0,1153,4,1,474,0,108
6166,3898.0,238,6,1,34,3,146
9971,1682.0,557,10,1,503,0,45
1684,2012.0,748,10,1,511,0,39
11930,370.0,1014,4,1,491,0,66
14465,1682.0,1379,4,1,444,0,66
29844,3898.0,933,10,0,502,0,45
6325,3541.0,322,10,0,538,0,19
11722,3541.0,322,10,0,538,0,19
22781,3898.0,829,6,0,299,0,45
13138,3137.0,356,4,0,510,0,-1
11839,3137.0,356,4,0,510,0,-1
14060,3137.0,356,4,0,510,0,-1
24810,965.0,512,10,1,503,0,85
18604,2917.0,512,10,2,509,0,132
13553,238.0,771,10,0,522,0,90
23261,1543.0,745,4,0,399,0,87
27146,1543.0,745,4,0,399,0,87
31151,965.0,1180,10,1,503,0,132
23432,3898.0,1433,4,1,335,0,70
22868,726.0,62,4,1,536,0,144
24417,458.0,1383,10,0,537,0,26
12488,2920.0,617,10,1,536,3,156
27459,2920.0,617,10,1,536,3,156
25874,1223.0,474,10,1,316,0,45
24517,1223.0,474,10,0,316,0,45
32415,1223.0,474,10,0,316,0,45
15993,1223.0,474,10,1,316,0,45
19242,3898.0,1486,6,0,487,3,117
30018,366.0,1130,4,2,474,0,-1
16860,366.0,1130,4,1,474,0,-1
11291,2475.0,1132,10,1,484,0,156
12966,1072.0,143,4,1,491,3,66
12351,2109.0,944,6,1,491,0,117
4406,3137.0,186,4,1,487,3,175
12667,1072.0,1156,4,1,328,0,33
32342,1072.0,1156,4,1,496,0,33
31465,1134.0,737,10,1,536,0,156
22386,2475.0,1132,10,1,484,0,156
26277,1134.0,322,4,1,536,0,144
2433,1134.0,958,10,0,487,0,11
5536,2475.0,1132,10,1,484,0,156
28035,1134.0,322,4,1,536,0,144
22798,234.0,813,4,1,474,0,-1
13668,1134.0,322,4,1,536,0,144
11046,298.0,1249,4,1,474,0,-1
19501,1380.0,1113,4,1,491,0,66
19513,2012.0,214,4,1,444,3,66
27170,566.0,1297,4,2,514,0,-1
19395,2012.0,214,4,1,444,3,66
27420,1178.0,953,6,2,491,0,117
27191,1682.0,1073,10,0,491,0,154
2293,600.0,580,4,1,514,0,187
322,1735.0,1383,10,1,505,0,126
10945,918.0,1496,4,0,131,3,144
16309,2901.0,1356,10,0,491,3,156
17827,2346.0,1050,10,0,503,3,39
3178,190.0,1232,6,0,496,0,146
20107,1899.0,386,10,0,519,0,45
3898,3860.0,1410,4,1,491,0,66
28760,3752.0,1164,10,1,152,0,131
13456,1899.0,386,10,0,504,0,17
27463,298.0,1249,4,1,474,0,-1
21124,2012.0,827,4,0,34,3,44
3898,2012.0,1410,4,1,491,0,66
15448,1315.0,322,6,1,536,0,46
21998,2917.0,1411,6,3,202,0,122
15281,1890.0,322,6,1,536,0,46
22084,1890.0,322,6,1,536,0,46
16321,238.0,771,10,0,502,0,85
22190,1223.0,806,4,1,248,3,166
6550,2006.0,1494,4,0,487,3,66
31897,2012.0,827,4,0,34,3,44
8533,3565.0,829,4,1,109,3,16
28086,1967.0,396,4,0,517,0,13
422,2566.0,1025,10,0,505,0,126
11136,1932.0,745,4,0,175,3,118
4558,3898.0,447,10,0,515,3,101
12531,1380.0,593,10,2,444,0,84
6760,2917.0,279,10,0,504,0,101
8129,1739.0,824,4,1,521,0,-1
5178,3898.0,1445,3,0,-1,-1,-1
14137,3898.0,907,4,0,444,0,66
11642,3898.0,907,10,0,505,3,112
11755,3898.0,907,10,0,505,0,126
1765,1134.0,322,4,0,536,0,144
14658,3598.0,1265,10,1,515,0,189
7598,566.0,1265,10,0,515,0,190
15437,3160.0,1265,10,0,515,0,92
15779,3598.0,1265,10,0,515,0,132
14546,3477.0,907,10,0,260,0,84
1684,3477.0,748,10,1,511,0,39
8993,566.0,671,6,0,9,0,45
24106,3898.0,447,10,0,515,3,101
10663,2917.0,161,10,0,192,0,96
24891,1682.0,1277,4,1,491,0,144
26792,1682.0,1277,4,1,491,0,144
23940,1739.0,824,4,1,521,0,-1
322,3852.0,1383,10,1,505,0,126
26852,2369.0,337,10,0,515,3,188
15806,1072.0,206,4,1,491,0,66
28299,1682.0,888,4,1,96,3,44
8506,959.0,888,4,1,96,3,44
26353,1841.0,651,10,1,421,0,132
27413,1072.0,839,4,0,92,3,144
24399,1380.0,765,4,0,487,0,-1
8715,1380.0,765,4,3,487,0,-1
13258,3898.0,1180,10,0,522,3,132
2182,3898.0,406,10,1,507,0,17
32090,2385.0,998,10,0,416,3,132
24968,600.0,1469,4,0,-1,-1,-1
20420,3860.0,1295,10,1,491,0,0
25194,1178.0,219,4,1,536,0,140
23837,3898.0,406,10,0,503,3,17
21487,3189.0,219,10,1,536,0,156
6942,2475.0,1157,4,1,148,3,144
6202,1134.0,219,10,1,536,0,156
12997,2475.0,1157,4,1,148,3,144
17787,3723.0,872,10,0,389,0,127
29515,2475.0,1157,4,1,148,3,144
24783,1543.0,1157,4,1,399,3,144
2076,710.0,782,10,0,503,0,17
15726,710.0,1157,4,0,321,3,71
27575,1223.0,389,4,1,469,0,-1
3707,638.0,632,4,1,536,3,144
30400,298.0,786,10,1,507,0,17
11401,431.0,933,10,1,503,0,17
29082,1380.0,593,10,3,444,0,84
7246,3898.0,406,10,0,503,3,17
19597,1496.0,1141,4,0,533,0,75
4464,3898.0,1157,4,0,321,3,80
5068,710.0,1157,4,0,321,3,140
22510,600.0,1368,4,2,506,0,9
22201,965.0,1368,4,2,506,0,9
16463,225.0,827,6,0,536,0,46
1825,3860.0,134,10,2,503,0,85
29029,1072.0,143,6,1,496,0,146
18321,1682.0,45,6,0,306,0,45
2182,1072.0,406,10,1,507,0,17
1852,1072.0,322,6,1,536,0,46
5776,1134.0,672,10,1,536,0,156
6539,1072.0,143,6,1,495,0,146
23910,3859.0,610,4,1,536,0,144
2917,431.0,706,4,1,474,0,108
23719,2703.0,1163,10,0,239,0,84
11848,2703.0,1163,10,0,239,0,84
3027,298.0,1065,6,0,513,0,45
3624,3056.0,206,10,1,503,0,101
26796,3059.0,334,4,0,404,0,44
16598,965.0,1383,10,0,502,0,45
5974,3059.0,334,4,0,404,0,44
14708,3898.0,334,4,0,404,0,44
3898,100.0,1410,4,1,491,0,66
14759,366.0,1368,4,0,474,0,-1
3898,366.0,1410,4,1,491,0,66
9279,366.0,1368,4,0,474,0,-1
29549,3550.0,519,4,1,491,0,144
9027,3898.0,853,4,0,469,0,51
32285,3898.0,1180,4,0,396,3,144
15820,2364.0,539,4,0,335,3,89
4770,2364.0,539,4,0,335,3,89
13433,965.0,704,10,1,502,0,39
3764,2917.0,199,4,0,321,3,31
5293,3898.0,853,4,0,469,0,51
4690,3643.0,1156,4,1,495,0,33
28138,2012.0,623,10,1,489,3,38
17264,3859.0,610,4,1,536,0,144
10336,3898.0,389,4,1,530,0,-1
2364,100.0,1207,4,1,536,0,144
3624,3189.0,206,10,1,503,0,101
8229,3898.0,1180,4,0,148,3,144
707,857.0,961,6,0,436,3,-1
10069,3189.0,186,10,3,503,0,85
13712,3189.0,186,10,3,503,0,85
19674,100.0,158,4,1,452,0,12
23729,3163.0,1401,10,1,147,1,1
19635,1420.0,1090,10,1,503,0,185
14547,1420.0,1090,10,1,503,0,185
31076,3437.0,1142,4,1,470,0,82
22836,857.0,325,4,0,16,0,81
6000,857.0,325,4,0,16,0,81
9093,1420.0,1090,10,1,503,0,185
2720,307.0,322,4,1,536,0,144
1765,1223.0,322,4,0,536,0,144
7008,2018.0,1222,10,0,519,0,29
17402,1739.0,1222,10,0,519,0,160
16923,472.0,1222,10,0,519,0,160
22028,1739.0,1222,10,0,519,0,85
19687,1072.0,393,4,3,491,3,66
9222,2920.0,286,10,2,536,0,156
16935,2019.0,443,4,0,538,0,84
10006,2019.0,443,4,0,538,0,84
25287,1223.0,136,4,0,513,0,-1
31029,3027.0,443,4,0,538,0,84
14280,3829.0,361,10,0,243,3,45
28600,3898.0,127,4,0,396,3,144
27956,3898.0,127,4,0,396,3,144
7391,3898.0,8,4,0,469,0,-1
30862,1072.0,906,4,0,487,3,144
10408,2307.0,906,4,0,489,3,154
28354,3898.0,748,6,3,508,0,128
22891,965.0,515,10,2,506,3,17
13413,3829.0,361,10,0,243,3,45
14635,965.0,406,10,0,502,0,-1
30293,3565.0,18,4,0,114,3,16
27522,148.0,221,10,1,503,3,17
27978,3056.0,150,10,0,503,0,39
30886,3898.0,1433,4,1,334,-1,44
17104,3898.0,1433,4,1,334,-1,44
27788,366.0,107,4,1,474,0,-1
7373,3898.0,1433,4,1,334,-1,44
17293,1932.0,408,4,0,334,0,44
7919,1134.0,1207,6,0,536,0,122
1812,3860.0,361,10,1,257,3,84
21082,600.0,539,4,0,147,0,111
1899,3898.0,174,4,0,452,0,12
30261,1682.0,258,10,1,503,3,9
11867,3617.0,1452,4,1,533,0,75
21192,3189.0,77,10,1,503,0,101
6502,3860.0,77,10,1,491,0,101
7291,119.0,958,10,0,491,0,156
2394,119.0,82,4,1,525,0,66
4907,1543.0,305,4,2,511,0,161
6977,2019.0,1045,4,0,525,0,68
29459,2109.0,615,4,0,486,0,106
32574,3898.0,1180,4,0,399,0,144
8197,490.0,1274,6,3,525,0,117
28113,1134.0,587,10,1,536,3,156
25439,1682.0,305,4,0,468,0,76
6103,3898.0,1232,6,1,85,0,146
32134,1178.0,1145,6,3,489,3,-1
23322,3137.0,127,4,2,430,0,148
29590,3189.0,1194,10,1,503,0,85
19969,3189.0,1194,10,0,503,0,85
13475,3056.0,1033,10,1,519,0,17
13509,1340.0,963,10,3,201,0,123
20674,1682.0,323,4,3,491,3,66
2113,3189.0,1180,10,0,345,0,95
2036,2747.0,806,4,1,450,3,76
3056,1739.0,1145,4,0,491,3,66
5942,708.0,164,4,0,370,3,88
31250,3898.0,164,10,1,504,3,17
9874,3898.0,164,10,0,505,3,149
4350,3137.0,91,4,1,487,3,66
9564,2012.0,587,10,1,536,3,39
1451,3898.0,617,10,2,536,0,156
13723,2012.0,986,10,1,492,3,121
26568,3703.0,1111,4,0,487,0,144
3898,822.0,1410,4,1,491,0,66
26129,1134.0,219,4,1,536,0,1
10126,1072.0,1232,6,0,496,0,146
18699,2920.0,107,4,0,487,3,66
31006,3898.0,430,6,1,303,0,45
9547,3898.0,671,10,0,506,0,17
10376,3898.0,449,4,0,535,3,105
31808,1178.0,558,4,0,41,3,44
7463,3898.0,558,4,1,32,3,53
7062,3860.0,1383,10,0,501,0,178
686,2385.0,322,6,1,536,0,46
14844,621.0,620,10,3,-1,-1,-1
24017,2385.0,1206,10,0,421,0,25
28922,3860.0,950,4,1,491,0,66
15085,3027.0,879,4,1,474,0,-1
5354,3860.0,950,4,1,491,0,66
3898,2110.0,1410,4,1,491,0,66
6521,2110.0,302,4,1,463,0,51
23627,3898.0,748,10,1,503,0,90
14094,3898.0,748,10,2,503,0,85
5552,1151.0,406,10,1,504,0,17
19775,1072.0,1058,4,0,491,0,66
10751,3860.0,950,4,1,491,0,66
12855,3898.0,74,6,1,496,0,146
13879,1191.0,1201,10,0,386,0,87
9978,1072.0,74,6,1,496,0,146
14058,2493.0,879,4,1,520,0,-1
13114,2346.0,74,6,1,491,0,114
29433,3898.0,1338,4,0,486,3,66
4986,3617.0,720,6,1,274,0,45
27078,1072.0,74,6,1,496,0,146
7689,3027.0,1180,4,0,62,3,163
875,3027.0,1201,4,0,174,0,44
28255,2012.0,1180,4,0,62,3,163
14207,1065.0,522,6,2,203,3,122
19604,298.0,963,10,0,507,3,17
5714,1739.0,823,4,1,521,0,-1
13971,3617.0,822,10,0,534,0,29
7688,3703.0,1111,4,0,487,0,66
4349,3703.0,1111,4,0,487,0,144
30465,1682.0,406,10,1,511,0,45
7500,3723.0,1379,6,1,535,0,38
11289,1072.0,972,4,0,491,0,66
13054,1134.0,1207,10,1,536,0,156
10333,1134.0,1207,10,1,536,0,156
3137,2958.0,504,10,1,196,3,-1
17441,2972.0,342,10,0,351,0,95
24867,3059.0,342,10,0,414,0,3
31700,2346.0,1371,4,3,466,3,-1
9571,2346.0,1371,4,0,430,3,158
4899,2346.0,1371,4,0,430,3,158
18827,153.0,1037,10,1,395,0,63
11970,153.0,1037,10,0,395,0,63
26445,298.0,342,6,1,191,0,17
20598,3056.0,342,6,1,191,0,17
18652,1899.0,386,10,0,505,0,126
2045,3565.0,199,4,0,321,0,48
12808,1899.0,386,10,0,502,0,85
10385,2703.0,1163,8,3,231,0,84
15491,3898.0,449,4,0,535,3,105
26904,3860.0,1065,4,0,536,3,144
3609,3451.0,703,10,0,515,0,84
8872,3898.0,1379,4,1,444,0,66
31198,3056.0,733,6,0,183,0,84
9996,2364.0,888,4,0,278,0,144
29975,1835.0,1111,6,1,497,3,13
5949,2703.0,1040,10,0,448,0,84
15996,2845.0,615,4,0,535,3,89
12388,2920.0,74,6,2,491,0,69
16778,2703.0,1040,10,0,448,0,84
32407,544.0,1111,6,1,497,3,13
7911,3898.0,194,10,0,507,3,123
14693,3189.0,601,10,2,503,3,85
22132,3189.0,601,10,2,502,3,178
32711,3056.0,1180,6,0,224,0,17
4867,2016.0,1025,10,1,502,0,90
11056,3306.0,955,6,0,491,-1,117
3059,1072.0,910,10,0,508,3,8
11646,3898.0,74,6,1,489,0,117
6222,3898.0,18,6,1,300,0,45
15431,3898.0,74,6,1,489,0,117
8304,3898.0,18,6,0,300,0,45
12438,3898.0,1010,10,0,503,-1,184
30826,2741.0,1232,4,0,474,0,-1
27928,1072.0,143,6,1,495,0,146
17230,3056.0,1163,4,0,448,0,161
30255,2475.0,993,4,1,487,3,66
9094,2012.0,123,4,1,62,3,44
6783,3898.0,1010,10,0,503,-1,17
15221,566.0,127,10,0,517,0,45
17372,1151.0,406,10,0,522,0,17
7526,1932.0,280,4,1,174,3,44
6884,3056.0,665,10,1,503,2,9
9934,1682.0,829,4,0,295,3,163
14062,1682.0,829,4,1,295,3,163
6889,2012.0,123,4,1,62,3,44
27704,3898.0,20,6,1,215,3,17
5920,3898.0,20,6,0,215,3,17
3565,3898.0,62,4,0,491,3,66
20298,3898.0,1445,3,0,-1,-1,-1
14391,1151.0,406,10,0,522,0,17
17051,2012.0,1126,10,0,25,3,141
15036,2012.0,1126,10,0,25,3,141
31397,148.0,783,10,1,503,3,17
10631,1151.0,406,10,0,522,0,17
2364,3860.0,1207,4,1,536,0,144
19982,1151.0,406,10,0,522,0,17
12058,1151.0,406,10,0,503,0,17
25877,2012.0,587,4,1,536,3,144
21121,3898.0,20,6,0,215,3,17
17445,3898.0,199,4,0,321,0,144
28403,238.0,771,10,3,502,0,85
3898,965.0,1410,4,1,491,0,66
8206,3565.0,1338,4,1,487,3,44
18504,1072.0,333,4,1,487,0,163
31702,3898.0,703,10,0,345,0,97
23781,3898.0,1410,4,0,491,0,66
19951,3056.0,618,6,2,180,0,115
13308,2917.0,1040,10,0,503,0,85
11636,431.0,810,10,0,503,0,17
18077,2914.0,810,10,0,503,0,17
23780,2914.0,810,10,0,503,0,17
32355,3555.0,157,10,1,465,3,133
13730,1223.0,1365,4,0,450,0,76
32709,3565.0,147,4,0,487,3,117
5486,1933.0,1445,10,2,-1,-1,-1
3565,3027.0,62,4,0,491,3,66
23443,1134.0,219,4,0,536,0,144
16052,2566.0,82,4,1,484,0,66
7075,2475.0,737,4,2,94,0,144
9655,3860.0,143,7,1,508,0,128
4636,298.0,1249,4,1,474,0,-1
24936,1698.0,14,4,1,474,0,-1
16640,3572.0,246,4,1,458,0,-1
24432,366.0,389,4,1,464,0,-1
16383,3898.0,238,6,1,496,3,146
20470,3898.0,150,4,0,453,0,108
19380,3898.0,615,4,1,294,0,44
24753,1072.0,665,6,2,495,0,146
15991,566.0,829,10,0,515,0,188
19974,3189.0,406,10,0,509,0,-1
6342,2012.0,665,10,1,491,0,39
11840,2012.0,665,10,0,491,0,39
5946,3860.0,1295,10,1,491,0,0
21669,2920.0,1125,10,1,505,0,39
5841,1134.0,219,10,1,536,0,156
13002,3898.0,1371,4,0,484,3,175
8241,1134.0,219,10,1,536,0,156
16018,1134.0,219,10,1,536,0,156
31683,3898.0,1371,4,0,484,3,175
18386,965.0,771,10,0,503,0,17
3898,1134.0,1410,4,1,491,0,66
15607,1682.0,1237,10,1,503,3,39
5549,1134.0,219,4,1,536,0,144
15570,1134.0,219,4,0,536,0,144
5063,3898.0,1237,10,1,503,3,130
29348,1567.0,389,4,1,469,0,-1
1265,3189.0,933,10,1,505,0,126
9611,965.0,993,10,0,503,0,122
27423,1543.0,1365,4,1,455,0,-1
32456,3056.0,993,10,0,197,0,122
8260,1065.0,724,4,1,507,3,78
21439,431.0,933,10,0,503,0,17
1082,2457.0,389,4,2,469,0,-1
6082,1932.0,406,10,0,503,0,85
17629,3189.0,648,6,1,502,0,124
1718,298.0,120,10,3,503,3,85
14936,1682.0,150,10,2,503,0,122
22418,234.0,389,4,1,474,0,-1
24537,298.0,1249,4,2,474,0,-1
31388,3898.0,615,10,0,377,0,147
4660,3898.0,615,10,0,377,0,147
21893,2457.0,615,10,0,377,0,121
21462,298.0,1249,4,1,474,0,-1
18953,3565.0,980,4,0,121,3,66
10707,3565.0,1492,4,1,491,3,66
7389,3808.0,1222,10,0,502,0,29
15541,1682.0,1362,4,1,491,3,151
3773,3898.0,983,4,1,473,0,-1
32111,3898.0,671,4,1,57,3,72
31358,1072.0,1111,4,0,491,3,11
15573,3703.0,1111,10,0,488,0,152
612,1223.0,514,4,0,370,3,89
32009,3703.0,1111,10,0,488,0,152
26062,2917.0,1121,6,1,504,0,17
17474,298.0,1249,4,2,474,0,-1
1106,2457.0,157,4,0,469,0,51
15935,1739.0,824,4,1,519,0,-1
9927,918.0,1496,4,0,131,0,144
12377,1223.0,1011,4,1,474,0,-1
27631,119.0,797,6,1,491,0,48
11077,3829.0,1163,4,0,448,0,161
19933,3860.0,1222,10,1,502,0,185
19911,2280.0,238,6,0,498,0,13
28777,3898.0,323,6,0,497,3,68
10828,100.0,806,4,0,452,3,12
21970,1072.0,571,4,1,491,0,66
13973,3056.0,924,6,0,232,3,122
21294,1682.0,147,4,0,491,3,151
15277,822.0,1325,4,0,466,0,-1
11262,1853.0,1056,4,3,474,0,108
16181,1853.0,1056,4,3,474,0,108
15605,1853.0,1056,4,3,474,0,108
23377,1072.0,519,4,1,491,0,144
6155,366.0,1180,4,1,474,0,-1
5160,2012.0,672,10,1,488,3,39
16139,1890.0,322,6,1,536,0,46
11835,3796.0,601,6,1,20,3,117
17378,3898.0,772,10,0,503,0,17
320,3796.0,206,10,1,511,0,101
15177,1885.0,772,10,3,503,0,17
19428,3630.0,1337,4,0,491,0,66
275,1682.0,143,10,1,492,0,121
275,3752.0,143,10,1,492,0,121
3898,2894.0,1410,4,1,491,0,66
10894,2894.0,1338,4,0,487,3,89
23358,1072.0,143,6,1,495,0,-1
14963,1072.0,143,6,1,495,0,146
10048,1178.0,1383,6,1,537,3,155
16732,1072.0,432,4,0,495,0,33
31965,1072.0,1232,6,1,495,0,146
15070,298.0,441,10,0,507,0,17
12666,1932.0,1496,6,0,170,0,45
10851,1841.0,410,10,1,421,3,3
5163,1673.0,184,10,1,523,0,-1
31761,1673.0,184,10,2,523,0,-1
16528,1178.0,1383,4,1,537,3,140
22900,100.0,1040,4,1,452,0,12
29045,2012.0,143,6,0,489,0,-1
24089,1932.0,411,4,2,491,3,66
22506,1178.0,1486,6,0,491,3,117
14146,3609.0,539,10,0,515,0,190
28583,2976.0,539,4,0,514,0,187
4873,3059.0,1433,10,1,401,0,147
22714,3898.0,653,6,0,491,0,117
22854,3059.0,1433,10,1,401,0,147
10018,1072.0,411,1,1,487,3,78
7597,3137.0,734,1,0,510,0,16
17191,3609.0,267,10,0,515,0,190
23890,3703.0,1111,10,0,488,0,152
13471,3898.0,653,6,0,491,0,117
